trade_id,pattern_id,direction,candle_1,candle_2,candle_3,signal_time,entry_time,reference,sweep,rejection,entry,stop,target,theo_lot,capped_lot,final_lot,planned_risk,actual_risk,margin_req,margin_avail,exit_time,exit_price,exit_reason,pnl,R
2559,P2_EURUSD_1720664400,SELL,2024.07.11 02:10:00,2024.07.11 02:15:00,2024.07.11 02:20:00,2024.07.11 02:20:00,2024.07.11 02:25:00,1.08356,1.08365,1.08360,1.08360,1.08370,1.08340,0.37,0.32,0.32,3.73,3.20,346.75,372.98,2024.07.11 02:31:06,1.08340,TARGET,6.40,2.000
2560,P2_EURUSD_1720667100,SELL,2024.07.11 02:55:00,2024.07.11 03:00:00,2024.07.11 03:05:00,2024.07.11 03:05:00,2024.07.11 03:10:00,1.08335,1.08353,1.08334,1.08334,1.08358,1.08286,0.15,0.15,0.15,3.79,3.60,162.50,379.38,2024.07.11 03:15:48,1.08358,STOP,-3.60,-1.000
2561,P2_EURUSD_1720673400,SELL,2024.07.11 04:40:00,2024.07.11 04:45:00,2024.07.11 04:50:00,2024.07.11 04:50:00,2024.07.11 04:55:00,1.08385,1.08398,1.08390,1.08390,1.08403,1.08364,0.28,0.28,0.28,3.76,3.64,303.49,375.78,2024.07.11 04:58:02,1.08403,STOP,-3.64,-1.000
2562,P1_EURUSD_1720677900,BUY,2024.07.11 05:55:00,2024.07.11 06:00:00,2024.07.11 06:05:00,2024.07.11 06:05:00,2024.07.11 06:10:00,1.08369,1.08355,1.08374,1.08376,1.08350,1.08428,0.14,0.14,0.14,3.72,3.64,151.73,372.14,2024.07.11 08:27:31,1.08349,STOP,-3.78,-1.038
2563,P2_EURUSD_1720694400,SELL,2024.07.11 10:30:00,2024.07.11 10:35:00,2024.07.11 10:40:00,2024.07.11 10:40:00,2024.07.11 10:45:00,1.08392,1.08399,1.08380,1.08381,1.08404,1.08335,0.16,0.16,0.16,3.68,3.68,173.41,368.36,2024.07.11 11:02:50,1.08404,STOP,-3.68,-1.000
2564,P2_EURUSD_1720698600,SELL,2024.07.11 11:40:00,2024.07.11 11:45:00,2024.07.11 11:50:00,2024.07.11 11:50:00,2024.07.11 11:55:00,1.08457,1.08475,1.08464,1.08464,1.08480,1.08432,0.22,0.22,0.22,3.65,3.52,238.62,364.68,2024.07.11 12:00:11,1.08480,STOP,-3.52,-1.000
2565,P2_EURUSD_1720699800,SELL,2024.07.11 12:00:00,2024.07.11 12:05:00,2024.07.11 12:10:00,2024.07.11 12:10:00,2024.07.11 12:15:00,1.08506,1.08523,1.08518,1.08518,1.08528,1.08498,0.36,0.31,0.31,3.61,3.10,336.41,361.16,2024.07.11 12:17:15,1.08498,TARGET,6.20,2.000
2566,P1_EURUSD_1720701600,BUY,2024.07.11 12:30:00,2024.07.11 12:35:00,2024.07.11 12:40:00,2024.07.11 12:40:00,2024.07.11 12:45:00,1.08450,1.08431,1.08458,1.08459,1.08426,1.08525,0.11,0.11,0.11,3.67,3.63,119.30,367.36,2024.07.11 14:50:32,1.08525,TARGET,7.26,2.000
2567,P1_EURUSD_1720711500,BUY,2024.07.11 15:15:00,2024.07.11 15:20:00,2024.07.11 15:25:00,2024.07.11 15:25:00,2024.07.11 15:30:00,1.08487,1.08456,1.08484,1.08521,1.08451,1.08661,0.05,0.05,0.05,3.75,3.50,54.26,374.62,2024.07.11 15:30:02,1.08744,TARGET,11.15,3.186
2568,P1_EURUSD_1720716300,BUY,2024.07.11 16:35:00,2024.07.11 16:40:00,2024.07.11 16:45:00,2024.07.11 16:45:00,2024.07.11 16:50:00,1.08759,1.08686,1.08792,1.08793,1.08681,1.09017,0.03,0.03,0.03,3.86,3.36,32.64,385.77,2024.07.11 18:34:58,1.08680,STOP,-3.39,-1.009
2569,P1_EURUSD_1720722900,BUY,2024.07.11 18:25:00,2024.07.11 18:30:00,2024.07.11 18:35:00,2024.07.11 18:35:00,2024.07.11 18:40:00,1.08691,1.08680,1.08684,1.08685,1.08675,1.08705,0.38,0.33,0.33,3.82,3.30,358.66,382.38,2024.07.11 18:42:13,1.08673,STOP,-3.96,-1.200
2570,P1_EURUSD_1720725900,BUY,2024.07.11 19:15:00,2024.07.11 19:20:00,2024.07.11 19:25:00,2024.07.11 19:25:00,2024.07.11 19:30:00,1.08665,1.08640,1.08673,1.08672,1.08635,1.08746,0.10,0.10,0.10,3.78,3.70,108.67,378.42,2024.07.11 20:02:02,1.08619,STOP,-5.30,-1.432
2571,P1_EURUSD_1720730700,BUY,2024.07.11 20:35:00,2024.07.11 20:40:00,2024.07.11 20:45:00,2024.07.11 20:45:00,2024.07.11 20:50:00,1.08619,1.08609,1.08612,1.08612,1.08604,1.08628,0.46,0.32,0.32,3.73,2.56,347.56,373.12,2024.07.11 20:50:10,1.08604,STOP,-2.56,-1.000
2572,P1_EURUSD_1720737000,BUY,2024.07.11 22:20:00,2024.07.11 22:25:00,2024.07.11 22:30:00,2024.07.11 22:30:00,2024.07.11 22:35:00,1.08674,1.08651,1.08660,1.08661,1.08646,1.08691,0.24,0.24,0.24,3.71,3.60,260.79,370.56,2024.07.11 22:44:29,1.08644,STOP,-4.08,-1.133
2573,P1_EURUSD_1720746600,BUY,2024.07.12 01:00:00,2024.07.12 01:05:00,2024.07.12 01:10:00,2024.07.12 01:10:00,2024.07.12 01:15:00,1.08646,1.08638,1.08664,1.08668,1.08633,1.08738,0.10,0.10,0.10,3.66,3.50,108.67,366.48,2024.07.12 02:56:29,1.08738,TARGET,7.00,2.000
2574,P2_EURUSD_1720753200,SELL,2024.07.12 02:50:00,2024.07.12 02:55:00,2024.07.12 03:00:00,2024.07.12 03:00:00,2024.07.12 03:05:00,1.08732,1.08743,1.08720,1.08723,1.08748,1.08673,0.14,0.14,0.14,3.73,3.50,152.21,373.48,2024.07.12 04:21:52,1.08672,TARGET,7.14,2.040
2575,P1_EURUSD_1720760400,BUY,2024.07.12 04:50:00,2024.07.12 04:55:00,2024.07.12 05:00:00,2024.07.12 05:00:00,2024.07.12 05:05:00,1.08650,1.08637,1.08644,1.08647,1.08632,1.08677,0.25,0.25,0.25,3.81,3.75,271.62,380.62,2024.07.12 06:26:38,1.08677,TARGET,7.50,2.000
2576,P2_EURUSD_1720766100,SELL,2024.07.12 06:25:00,2024.07.12 06:30:00,2024.07.12 06:35:00,2024.07.12 06:35:00,2024.07.12 06:40:00,1.08682,1.08704,1.08704,1.08705,1.08709,1.08697,0.97,0.33,0.33,3.88,1.32,358.73,388.12,2024.07.12 06:45:35,1.08695,TARGET,3.30,2.500
2577,P1_EURUSD_1720775100,BUY,2024.07.12 08:55:00,2024.07.12 09:00:00,2024.07.12 09:05:00,2024.07.12 09:05:00,2024.07.12 09:10:00,1.08688,1.08678,1.08690,1.08691,1.08673,1.08727,0.21,0.21,0.21,3.91,3.78,228.25,391.42,2024.07.12 09:15:09,1.08672,STOP,-3.99,-1.056
2578,P2_EURUSD_1720780500,SELL,2024.07.12 10:25:00,2024.07.12 10:30:00,2024.07.12 10:35:00,2024.07.12 10:35:00,2024.07.12 10:40:00,1.08688,1.08698,1.08693,1.08693,1.08703,1.08673,0.38,0.33,0.33,3.87,3.30,358.69,387.43,2024.07.12 10:40:39,1.08703,STOP,-3.30,-1.000
2579,P2_EURUSD_1720782600,SELL,2024.07.12 11:00:00,2024.07.12 11:05:00,2024.07.12 11:10:00,2024.07.12 11:10:00,2024.07.12 11:15:00,1.08777,1.08797,1.08779,1.08777,1.08802,1.08727,0.15,0.15,0.15,3.84,3.75,163.17,384.13,2024.07.12 11:23:53,1.08805,STOP,-4.20,-1.120
2580,P2_EURUSD_1720784400,SELL,2024.07.12 11:30:00,2024.07.12 11:35:00,2024.07.12 11:40:00,2024.07.12 11:40:00,2024.07.12 11:45:00,1.08844,1.08870,1.08849,1.08849,1.08875,1.08797,0.14,0.14,0.14,3.80,3.64,152.39,379.93,2024.07.12 12:01:49,1.08875,STOP,-3.64,-1.000
2581,P2_EURUSD_1720790100,SELL,2024.07.12 13:05:00,2024.07.12 13:10:00,2024.07.12 13:15:00,2024.07.12 13:15:00,2024.07.12 13:20:00,1.08875,1.08888,1.08886,1.08886,1.08893,1.08872,0.53,0.32,0.32,3.76,2.24,348.44,376.29,2024.07.12 13:24:57,1.08872,TARGET,4.48,2.000
2582,P1_EURUSD_1720798500,BUY,2024.07.12 15:25:00,2024.07.12 15:30:00,2024.07.12 15:35:00,2024.07.12 15:35:00,2024.07.12 15:40:00,1.08854,1.08727,1.08797,1.08799,1.08722,1.08953,0.04,0.04,0.04,3.81,3.08,43.52,380.77,2024.07.12 16:15:07,1.08953,TARGET,6.16,2.000
2583,P2_EURUSD_1720801200,SELL,2024.07.12 16:10:00,2024.07.12 16:15:00,2024.07.12 16:20:00,2024.07.12 16:20:00,2024.07.12 16:25:00,1.08939,1.08977,1.08950,1.08947,1.08982,1.08877,0.11,0.11,0.11,3.87,3.85,119.84,386.93,2024.07.12 16:38:30,1.08982,STOP,-3.85,-1.000
2584,P2_EURUSD_1720806000,SELL,2024.07.12 17:30:00,2024.07.12 17:35:00,2024.07.12 17:40:00,2024.07.12 17:40:00,2024.07.12 17:45:00,1.09031,1.09037,1.09030,1.09029,1.09042,1.09003,0.29,0.29,0.29,3.83,3.77,316.18,383.08,2024.07.12 17:50:07,1.09042,STOP,-3.77,-1.000
2585,P2_EURUSD_1720807500,SELL,2024.07.12 17:55:00,2024.07.12 18:00:00,2024.07.12 18:05:00,2024.07.12 18:05:00,2024.07.12 18:10:00,1.09094,1.09107,1.09089,1.09093,1.09112,1.09055,0.19,0.19,0.19,3.79,3.61,207.28,379.31,2024.07.12 18:17:34,1.09055,TARGET,7.22,2.000
2586,P2_EURUSD_1720817100,SELL,2024.07.12 20:35:00,2024.07.12 20:40:00,2024.07.12 20:45:00,2024.07.12 20:45:00,2024.07.12 20:50:00,1.09056,1.09071,1.09063,1.09063,1.09076,1.09037,0.29,0.29,0.29,3.87,3.77,316.28,386.53,2024.07.12 21:15:15,1.09037,TARGET,7.54,2.000
2587,P1_EURUSD_1720819500,BUY,2024.07.12 21:15:00,2024.07.12 21:20:00,2024.07.12 21:25:00,2024.07.12 21:25:00,2024.07.12 21:30:00,1.09033,1.09023,1.09031,1.09032,1.09018,1.09060,0.28,0.28,0.28,3.94,3.92,305.29,394.07,2024.07.12 21:55:43,1.09061,TARGET,8.12,2.071
2588,P2_EURUSD_1720821600,SELL,2024.07.12 21:50:00,2024.07.12 21:55:00,2024.07.12 22:00:00,2024.07.12 22:00:00,2024.07.12 22:05:00,1.09058,1.09066,1.09056,1.09056,1.09071,1.09026,0.26,0.26,0.26,4.02,3.90,283.55,402.19,2024.07.12 22:13:17,1.09071,STOP,-3.90,-1.000
2589,P2_EURUSD_1720823100,SELL,2024.07.12 22:15:00,2024.07.12 22:20:00,2024.07.12 22:25:00,2024.07.12 22:25:00,2024.07.12 22:30:00,1.09083,1.09107,1.09102,1.09102,1.09112,1.09082,0.39,0.34,0.34,3.98,3.40,370.95,398.29,2024.07.12 22:31:14,1.09082,TARGET,6.80,2.000
2590,P1_EURUSD_1720824900,BUY,2024.07.12 22:45:00,2024.07.12 22:50:00,2024.07.12 22:55:00,2024.07.12 22:55:00,2024.07.12 23:00:00,1.09063,1.09049,1.09064,1.09069,1.09044,1.09119,0.16,0.16,0.16,4.05,4.00,174.51,405.09,2024.07.12 23:47:30,1.09044,STOP,-4.00,-1.000
2591,P1_EURUSD_1720828200,BUY,2024.07.12 23:40:00,2024.07.12 23:45:00,2024.07.12 23:50:00,2024.07.12 23:50:00,2024.07.12 23:55:00,1.09050,1.09039,1.09047,1.09051,1.09034,1.09085,0.23,0.23,0.23,4.01,3.91,250.82,401.09,2024.07.15 00:00:48,1.08860,STOP,-44.09,-11.276
2592,P1_EURUSD_1721001900,BUY,2024.07.12 23:55:00,2024.07.15 00:00:00,2024.07.15 00:05:00,2024.07.15 00:05:00,2024.07.15 00:10:00,1.09038,1.08818,1.08839,1.08917,1.08813,1.09125,0.03,0.03,0.03,3.57,3.12,32.68,357.00,2024.07.15 12:38:07,1.09125,TARGET,6.24,2.000
2593,P2_EURUSD_1721047200,SELL,2024.07.15 12:30:00,2024.07.15 12:35:00,2024.07.15 12:40:00,2024.07.15 12:40:00,2024.07.15 12:45:00,1.09106,1.09129,1.09101,1.09101,1.09134,1.09035,0.11,0.11,0.11,3.63,3.63,120.01,363.24,2024.07.15 12:56:09,1.09137,STOP,-3.96,-1.091
2594,P2_EURUSD_1721049900,SELL,2024.07.15 13:15:00,2024.07.15 13:20:00,2024.07.15 13:25:00,2024.07.15 13:25:00,2024.07.15 13:30:00,1.09157,1.09202,1.09128,1.09128,1.09207,1.08970,0.04,0.04,0.04,3.59,3.16,43.65,359.28,2024.07.15 18:07:14,1.09207,STOP,-3.16,-1.000
2595,P2_EURUSD_1721066700,SELL,2024.07.15 17:55:00,2024.07.15 18:00:00,2024.07.15 18:05:00,2024.07.15 18:05:00,2024.07.15 18:10:00,1.09177,1.09190,1.09178,1.09178,1.09195,1.09144,0.20,0.20,0.20,3.56,3.40,218.36,356.12,2024.07.15 18:10:13,1.09195,STOP,-3.40,-1.000
2596,P1_EURUSD_1721068200,BUY,2024.07.15 18:20:00,2024.07.15 18:25:00,2024.07.15 18:30:00,2024.07.15 18:30:00,2024.07.15 18:35:00,1.09140,1.09115,1.09127,1.09129,1.09110,1.09167,0.18,0.18,0.18,3.53,3.42,196.43,352.72,2024.07.15 18:37:04,1.09109,STOP,-3.60,-1.053
2597,P1_EURUSD_1721070900,BUY,2024.07.15 19:05:00,2024.07.15 19:10:00,2024.07.15 19:15:00,2024.07.15 19:15:00,2024.07.15 19:20:00,1.09046,1.09021,1.09023,1.09024,1.09016,1.09040,0.43,0.30,0.30,3.49,2.40,327.07,349.12,2024.07.15 19:22:41,1.09041,TARGET,5.10,2.125
2598,P1_EURUSD_1721076000,BUY,2024.07.15 20:30:00,2024.07.15 20:35:00,2024.07.15 20:40:00,2024.07.15 20:40:00,2024.07.15 20:45:00,1.08946,1.08933,1.08950,1.08950,1.08928,1.08994,0.16,0.16,0.16,3.54,3.52,174.32,354.22,2024.07.15 21:33:15,1.08995,TARGET,7.20,2.045
2599,P1_EURUSD_1721087100,BUY,2024.07.15 23:35:00,2024.07.15 23:40:00,2024.07.15 23:45:00,2024.07.15 23:45:00,2024.07.15 23:50:00,1.08973,1.08964,1.08965,1.08970,1.08959,1.08992,0.32,0.32,0.32,3.61,3.52,348.70,361.42,2024.07.15 23:51:46,1.08959,STOP,-3.52,-1.000
2600,P1_EURUSD_1721088300,BUY,2024.07.15 23:55:00,2024.07.16 00:00:00,2024.07.16 00:05:00,2024.07.16 00:05:00,2024.07.16 00:10:00,1.08933,1.08884,1.08926,1.08963,1.08879,1.09131,0.04,0.04,0.04,3.58,3.36,43.59,357.90,2024.07.16 08:38:05,1.08878,STOP,-3.40,-1.012
2601,P1_EURUSD_1721121300,BUY,2024.07.16 09:05:00,2024.07.16 09:10:00,2024.07.16 09:15:00,2024.07.16 09:15:00,2024.07.16 09:20:00,1.08853,1.08845,1.08856,1.08857,1.08840,1.08891,0.20,0.20,0.20,3.54,3.40,217.71,354.50,2024.07.16 09:26:19,1.08840,STOP,-3.40,-1.000
2602,P2_EURUSD_1721123400,SELL,2024.07.16 09:40:00,2024.07.16 09:45:00,2024.07.16 09:50:00,2024.07.16 09:50:00,2024.07.16 09:55:00,1.08873,1.08905,1.08882,1.08880,1.08910,1.08820,0.11,0.11,0.11,3.51,3.30,119.77,351.10,2024.07.16 10:03:14,1.08910,STOP,-3.30,-1.000
2603,P2_EURUSD_1721125500,SELL,2024.07.16 10:15:00,2024.07.16 10:20:00,2024.07.16 10:25:00,2024.07.16 10:25:00,2024.07.16 10:30:00,1.08959,1.08967,1.08960,1.08960,1.08972,1.08936,0.28,0.28,0.28,3.48,3.36,305.09,347.80,2024.07.16 10:32:48,1.08973,STOP,-3.64,-1.083
2604,P1_EURUSD_1721133600,BUY,2024.07.16 12:30:00,2024.07.16 12:35:00,2024.07.16 12:40:00,2024.07.16 12:40:00,2024.07.16 12:45:00,1.08959,1.08950,1.08961,1.08963,1.08945,1.08999,0.19,0.19,0.19,3.44,3.42,207.03,344.16,2024.07.16 12:51:19,1.09000,TARGET,7.03,2.056
2605,P1_EURUSD_1721144400,BUY,2024.07.16 15:30:00,2024.07.16 15:35:00,2024.07.16 15:40:00,2024.07.16 15:40:00,2024.07.16 15:45:00,1.08858,1.08832,1.08834,1.08835,1.08827,1.08851,0.43,0.30,0.30,3.51,2.40,326.51,351.19,2024.07.16 15:45:23,1.08827,STOP,-2.40,-1.000
2606,P1_EURUSD_1721145300,BUY,2024.07.16 15:45:00,2024.07.16 15:50:00,2024.07.16 15:55:00,2024.07.16 15:55:00,2024.07.16 16:00:00,1.08796,1.08764,1.08807,1.08812,1.08759,1.08918,0.06,0.06,0.06,3.49,3.18,65.29,348.79,2024.07.16 16:05:38,1.08758,STOP,-3.24,-1.019
2607,P1_EURUSD_1721146500,BUY,2024.07.16 16:05:00,2024.07.16 16:10:00,2024.07.16 16:15:00,2024.07.16 16:15:00,2024.07.16 16:20:00,1.08729,1.08717,1.08724,1.08726,1.08712,1.08754,0.24,0.24,0.24,3.46,3.36,260.94,345.55,2024.07.16 16:23:14,1.08755,TARGET,6.96,2.071
2608,P1_EURUSD_1721150100,BUY,2024.07.16 17:05:00,2024.07.16 17:10:00,2024.07.16 17:15:00,2024.07.16 17:15:00,2024.07.16 17:20:00,1.08787,1.08775,1.08804,1.08806,1.08770,1.08878,0.09,0.09,0.09,3.53,3.24,97.93,352.51,2024.07.16 17:26:26,1.08770,STOP,-3.24,-1.000
2609,P2_EURUSD_1721153100,SELL,2024.07.16 17:55:00,2024.07.16 18:00:00,2024.07.16 18:05:00,2024.07.16 18:05:00,2024.07.16 18:10:00,1.08793,1.08813,1.08804,1.08803,1.08818,1.08773,0.23,0.23,0.23,3.49,3.45,250.25,349.27,2024.07.16 18:10:21,1.08819,STOP,-3.68,-1.067
2610,P2_EURUSD_1721162100,SELL,2024.07.16 20:25:00,2024.07.16 20:30:00,2024.07.16 20:35:00,2024.07.16 20:35:00,2024.07.16 20:40:00,1.08907,1.08911,1.08906,1.08906,1.08916,1.08886,0.34,0.30,0.30,3.46,3.00,326.72,345.59,2024.07.16 20:44:38,1.08918,STOP,-3.60,-1.200
2611,P2_EURUSD_1721163000,SELL,2024.07.16 20:40:00,2024.07.16 20:45:00,2024.07.16 20:50:00,2024.07.16 20:50:00,2024.07.16 20:55:00,1.08918,1.08923,1.08914,1.08911,1.08928,1.08877,0.20,0.20,0.20,3.42,3.40,217.82,341.99,2024.07.16 21:24:03,1.08928,STOP,-3.40,-1.000
2612,P2_EURUSD_1721166300,SELL,2024.07.16 21:35:00,2024.07.16 21:40:00,2024.07.16 21:45:00,2024.07.16 21:45:00,2024.07.16 21:50:00,1.08958,1.08972,1.08967,1.08967,1.08977,1.08947,0.33,0.29,0.29,3.39,2.90,316.00,338.59,2024.07.16 22:26:55,1.08978,STOP,-3.19,-1.100
2613,P2_EURUSD_1721169600,SELL,2024.07.16 22:30:00,2024.07.16 22:35:00,2024.07.16 22:40:00,2024.07.16 22:40:00,2024.07.16 22:45:00,1.08989,1.08996,1.08996,1.08996,1.09001,1.08986,0.67,0.29,0.29,3.35,1.45,316.09,335.40,2024.07.16 22:48:38,1.09001,STOP,-1.45,-1.000
2614,P2_EURUSD_1721170500,SELL,2024.07.16 22:45:00,2024.07.16 22:50:00,2024.07.16 22:55:00,2024.07.16 22:55:00,2024.07.16 23:00:00,1.09009,1.09027,1.09017,1.09017,1.09032,1.08987,0.22,0.22,0.22,3.34,3.30,239.84,333.95,2024.07.17 00:01:27,1.09032,STOP,-3.52,-1.067
2615,P1_EURUSD_1721174400,BUY,2024.07.16 23:50:00,2024.07.16 23:55:00,2024.07.17 00:00:00,2024.07.17 00:00:00,2024.07.17 00:05:00,1.08988,1.08974,1.08979,1.09027,1.08969,1.09143,0.05,0.05,0.05,3.30,2.90,54.51,330.43,2024.07.17 03:18:03,1.08968,STOP,-2.95,-1.017
2616,P1_EURUSD_1721186400,BUY,2024.07.17 03:10:00,2024.07.17 03:15:00,2024.07.17 03:20:00,2024.07.17 03:20:00,2024.07.17 03:25:00,1.08981,1.08968,1.08968,1.08970,1.08963,1.08984,0.46,0.28,0.28,3.27,1.96,305.12,327.48,2024.07.17 03:39:58,1.08984,TARGET,3.92,2.000
2617,P2_EURUSD_1721187900,SELL,2024.07.17 03:35:00,2024.07.17 03:40:00,2024.07.17 03:45:00,2024.07.17 03:45:00,2024.07.17 03:50:00,1.08984,1.09001,1.08985,1.08985,1.09006,1.08943,0.15,0.15,0.15,3.31,3.15,163.48,331.40,2024.07.17 04:39:56,1.09007,STOP,-3.30,-1.048
2618,P2_EURUSD_1721191500,SELL,2024.07.17 04:35:00,2024.07.17 04:40:00,2024.07.17 04:45:00,2024.07.17 04:45:00,2024.07.17 04:50:00,1.09006,1.09010,1.09010,1.09010,1.09015,1.09000,0.65,0.28,0.28,3.28,1.40,305.23,328.10,2024.07.17 04:50:05,1.09015,STOP,-1.40,-1.000
2619,P2_EURUSD_1721192100,SELL,2024.07.17 04:45:00,2024.07.17 04:50:00,2024.07.17 04:55:00,2024.07.17 04:55:00,2024.07.17 05:00:00,1.09013,1.09029,1.09023,1.09024,1.09034,1.09004,0.32,0.28,0.28,3.27,2.80,305.27,326.70,2024.07.17 05:00:24,1.09036,STOP,-3.36,-1.200
2620,P2_EURUSD_1721195100,SELL,2024.07.17 05:35:00,2024.07.17 05:40:00,2024.07.17 05:45:00,2024.07.17 05:45:00,2024.07.17 05:50:00,1.09051,1.09069,1.09056,1.09055,1.09074,1.09017,0.17,0.17,0.17,3.23,3.23,185.39,323.34,2024.07.17 06:15:49,1.09017,TARGET,6.46,2.000
2621,P1_EURUSD_1721197500,BUY,2024.07.17 06:15:00,2024.07.17 06:20:00,2024.07.17 06:25:00,2024.07.17 06:25:00,2024.07.17 06:30:00,1.09014,1.09004,1.09026,1.09027,1.08999,1.09083,0.11,0.11,0.11,3.30,3.08,119.93,329.80,2024.07.17 09:04:29,1.08997,STOP,-3.30,-1.071
2622,P1_EURUSD_1721210700,BUY,2024.07.17 09:55:00,2024.07.17 10:00:00,2024.07.17 10:05:00,2024.07.17 10:05:00,2024.07.17 10:10:00,1.08974,1.08961,1.09005,1.09008,1.08956,1.09112,0.06,0.06,0.06,3.27,3.12,65.40,326.50,2024.07.17 10:33:12,1.09113,TARGET,6.30,2.019
2623,P2_EURUSD_1721217600,SELL,2024.07.17 11:50:00,2024.07.17 11:55:00,2024.07.17 12:00:00,2024.07.17 12:00:00,2024.07.17 12:05:00,1.09398,1.09436,1.09422,1.09422,1.09441,1.09384,0.17,0.17,0.17,3.33,3.23,186.02,332.80,2024.07.17 12:15:48,1.09384,TARGET,6.46,2.000
2624,P2_EURUSD_1721220000,SELL,2024.07.17 12:30:00,2024.07.17 12:35:00,2024.07.17 12:40:00,2024.07.17 12:40:00,2024.07.17 12:45:00,1.09414,1.09442,1.09434,1.09433,1.09447,1.09405,0.24,0.24,0.24,3.39,3.36,262.64,339.26,2024.07.17 13:00:48,1.09447,STOP,-3.36,-1.000
2625,P1_EURUSD_1721223900,BUY,2024.07.17 13:35:00,2024.07.17 13:40:00,2024.07.17 13:45:00,2024.07.17 13:45:00,2024.07.17 13:50:00,1.09391,1.09329,1.09333,1.09334,1.09324,1.09354,0.33,0.29,0.29,3.36,2.90,317.07,335.90,2024.07.17 13:50:26,1.09322,STOP,-3.48,-1.200
2626,P1_EURUSD_1721224500,BUY,2024.07.17 13:45:00,2024.07.17 13:50:00,2024.07.17 13:55:00,2024.07.17 13:55:00,2024.07.17 14:00:00,1.09312,1.09302,1.09307,1.09309,1.09297,1.09333,0.27,0.27,0.27,3.32,3.24,295.13,332.42,2024.07.17 14:03:14,1.09297,STOP,-3.24,-1.000
2627,P2_EURUSD_1721226600,SELL,2024.07.17 14:20:00,2024.07.17 14:25:00,2024.07.17 14:30:00,2024.07.17 14:30:00,2024.07.17 14:35:00,1.09397,1.09412,1.09391,1.09391,1.09417,1.09339,0.12,0.12,0.12,3.29,3.12,131.27,329.18,2024.07.17 15:00:32,1.09339,TARGET,6.24,2.000
2628,P1_EURUSD_1721228700,BUY,2024.07.17 14:55:00,2024.07.17 15:00:00,2024.07.17 15:05:00,2024.07.17 15:05:00,2024.07.17 15:10:00,1.09346,1.09328,1.09334,1.09337,1.09323,1.09365,0.23,0.23,0.23,3.35,3.22,251.48,335.42,2024.07.17 15:13:39,1.09365,TARGET,6.44,2.000
2629,P2_EURUSD_1721231100,SELL,2024.07.17 15:35:00,2024.07.17 15:40:00,2024.07.17 15:45:00,2024.07.17 15:45:00,2024.07.17 15:50:00,1.09398,1.09440,1.09414,1.09415,1.09445,1.09355,0.11,0.11,0.11,3.42,3.30,120.36,341.86,2024.07.17 16:35:27,1.09445,STOP,-3.30,-1.000
2630,P1_EURUSD_1721238300,BUY,2024.07.17 17:35:00,2024.07.17 17:40:00,2024.07.17 17:45:00,2024.07.17 17:45:00,2024.07.17 17:50:00,1.09335,1.09326,1.09347,1.09350,1.09321,1.09408,0.11,0.11,0.11,3.39,3.19,120.29,338.56,2024.07.17 17:59:32,1.09320,STOP,-3.30,-1.034
2631,P1_EURUSD_1721240100,BUY,2024.07.17 18:05:00,2024.07.17 18:10:00,2024.07.17 18:15:00,2024.07.17 18:15:00,2024.07.17 18:20:00,1.09290,1.09276,1.09329,1.09330,1.09271,1.09448,0.05,0.05,0.05,3.35,2.95,54.67,335.26,2024.07.17 19:13:48,1.09269,STOP,-3.05,-1.034
2632,P2_EURUSD_1721246400,SELL,2024.07.17 19:50:00,2024.07.17 19:55:00,2024.07.17 20:00:00,2024.07.17 20:00:00,2024.07.17 20:05:00,1.09285,1.09309,1.09290,1.09291,1.09314,1.09245,0.14,0.14,0.14,3.32,3.22,153.01,332.21,2024.07.17 20:12:51,1.09315,STOP,-3.36,-1.043
2633,P2_EURUSD_1721248500,SELL,2024.07.17 20:25:00,2024.07.17 20:30:00,2024.07.17 20:35:00,2024.07.17 20:35:00,2024.07.17 20:40:00,1.09338,1.09363,1.09327,1.09327,1.09368,1.09245,0.08,0.08,0.08,3.29,3.28,87.46,328.85,2024.07.17 21:16:07,1.09373,STOP,-3.68,-1.122
2634,P2_EURUSD_1721252100,SELL,2024.07.17 21:25:00,2024.07.17 21:30:00,2024.07.17 21:35:00,2024.07.17 21:35:00,2024.07.17 21:40:00,1.09386,1.09389,1.09376,1.09376,1.09394,1.09340,0.18,0.18,0.18,3.25,3.24,196.88,325.17,2024.07.17 22:11:20,1.09395,STOP,-3.42,-1.056
2635,P1_EURUSD_1721256300,BUY,2024.07.17 22:35:00,2024.07.17 22:40:00,2024.07.17 22:45:00,2024.07.17 22:45:00,2024.07.17 22:50:00,1.09368,1.09358,1.09360,1.09361,1.09353,1.09377,0.40,0.27,0.27,3.22,2.16,295.27,321.75,2024.07.17 23:05:16,1.09352,STOP,-2.43,-1.125
2636,P2_EURUSD_1721258700,SELL,2024.07.17 23:15:00,2024.07.17 23:20:00,2024.07.17 23:25:00,2024.07.17 23:25:00,2024.07.17 23:30:00,1.09376,1.09385,1.09384,1.09383,1.09390,1.09369,0.45,0.27,0.27,3.19,1.89,295.33,319.32,2024.07.17 23:30:48,1.09390,STOP,-1.89,-1.000
2637,P2_EURUSD_1721259600,SELL,2024.07.17 23:30:00,2024.07.17 23:35:00,2024.07.17 23:40:00,2024.07.17 23:40:00,2024.07.17 23:45:00,1.09395,1.09397,1.09396,1.09396,1.09402,1.09384,0.52,0.27,0.27,3.17,1.62,295.37,317.43,2024.07.17 23:53:37,1.09404,STOP,-2.16,-1.333
